instance_folder,relative_path,instance_id,num_relations,structure_signature,split_R,split_P,v_num_vars,v_num_edges,rest_num_vars,rest_num_edges,noreuse_cpp_v_find_mapping_time_ms,noreuse_py_v_apply_mapping_time_ms,noreuse_cpp_rest_find_mapping_time_ms,noreuse_py_rest_apply_mapping_time_ms,noreuse_sample_v_time_ms,noreuse_sample_rest_time_ms,reuse_cpp_v_find_mapping_time_ms,reuse_py_v_apply_mapping_time_ms,reuse_cpp_rest_find_mapping_time_ms,reuse_py_rest_apply_mapping_time_ms,reuse_sample_v_time_ms,reuse_sample_rest_time_ms,saved_total_time_ms,saved_mapping_time_ms,saved_total_time_pct
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/18,TREE_graph/50relations/18,18,50,0c1e97224face1fc2f9bbf26610991dd08a4faa4,50,49,2400,61150,2640,71280,822.13,203.48,1568.80,227.96,66.93,74.87,0.00,199.95,0.00,229.98,67.73,74.95,2391.56,2390.93,80.68
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/19,TREE_graph/50relations/19,19,50,ab3482cb9619aa1d2b05fa1f0b457334502d370d,50,49,2400,61150,2640,71280,825.49,202.47,1428.11,222.75,70.33,75.74,0.00,201.79,0.00,228.41,66.89,74.91,2252.88,2253.60,79.75
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/20,TREE_graph/50relations/20,20,50,cdb31afb3358e94d3ab0aabc4786748c5e280c1e,50,49,2400,61150,2640,71280,676.82,199.42,1684.08,227.95,68.03,76.09,0.00,201.03,0.00,232.22,71.27,78.97,2348.91,2360.90,80.10
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/21,TREE_graph/50relations/21,21,50,4d2108f398b26a49f44b5f08a34dcc9f30f7d3d7,50,49,2400,61150,2640,71280,838.90,224.14,1475.98,236.34,70.82,75.22,0.00,201.83,0.00,226.94,67.15,74.99,2350.49,2314.88,80.46
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/22,TREE_graph/50relations/22,22,50,53d2fc62ed7c825d50ff55df5a2f7464dfc19950,50,49,2400,61150,2640,71280,1219.59,211.23,1751.06,226.92,68.34,74.36,0.00,196.58,0.00,222.66,66.83,74.91,2990.52,2970.65,84.20
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/23,TREE_graph/50relations/23,23,50,fd1dd10765ad3269234ffe0763632eaee7273f6a,50,49,2400,61150,2640,71280,1030.68,197.65,1568.03,225.31,68.13,76.89,0.00,199.55,0.00,229.22,67.15,74.78,2596.00,2598.71,81.98
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/24,TREE_graph/50relations/24,24,50,495618f52fd558ebd7d169d2acd61b9299277968,50,49,2400,61150,2640,71280,1054.20,203.85,1391.35,226.22,68.09,74.76,0.00,202.59,0.00,227.86,67.82,75.11,2445.08,2445.55,81.00
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/25,TREE_graph/50relations/25,25,50,0e10736bc6fbbf49f66b876f81b4a2e7f3e56236,50,49,2400,61150,2640,71280,913.99,201.12,1300.44,226.46,68.30,77.79,0.00,199.28,0.00,227.40,67.43,75.02,2218.97,2214.43,79.59
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/26,TREE_graph/50relations/26,26,50,9aad31f6db78f4cc66cb01de020318e2ae26e2e8,50,49,2400,61150,2640,71280,1249.34,202.35,1374.02,229.09,65.85,75.10,0.00,218.37,0.00,246.67,87.81,78.70,2564.21,2623.36,80.24
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/27,TREE_graph/50relations/27,27,50,90a9100313c00a2bb017f014ab5a8b5e752ed290,50,49,2400,61150,2640,71280,1139.67,212.60,1428.23,228.65,67.99,75.72,0.00,201.51,0.00,226.90,67.70,74.88,2581.87,2567.90,81.89
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/28,TREE_graph/50relations/28,28,50,894f26f33cd2a3aa51cfc1823e9f24e302193ebe,50,49,2400,61150,2640,71280,679.50,200.85,984.50,226.49,66.93,74.48,0.00,202.01,0.00,225.98,66.82,74.82,1663.12,1664.00,74.49
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/29,TREE_graph/50relations/29,29,50,0d391cda8c77024a459088bbcf4881a5604851ee,50,49,2400,61150,2640,71280,862.52,201.80,1331.02,226.38,68.30,74.86,0.00,198.97,0.00,225.40,67.32,74.81,2198.38,2193.54,79.51
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/30,TREE_graph/50relations/30,30,50,a90fbb74cbbf0a928620fc35a5b6516a185dc4e3,50,49,2400,61150,2640,71280,1121.67,201.87,1545.39,227.33,66.99,74.77,0.00,201.25,0.00,223.95,66.11,73.63,2673.08,2667.06,82.55
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/31,TREE_graph/50relations/31,31,50,a157a3cb79df4e9ac7d2bab6c24578f82f3872ba,50,49,2400,61150,2640,71280,869.99,203.53,1370.35,226.50,68.59,76.67,0.00,213.95,0.00,242.93,70.56,78.35,2209.84,2240.34,78.48
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/32,TREE_graph/50relations/32,32,50,c27ac9d854cbac2ad515f79d70bc13a2972cec43,50,49,2400,61150,2640,71280,782.12,206.92,1383.05,237.58,71.83,78.65,0.00,212.99,0.00,241.37,71.00,79.01,2155.78,2165.17,78.10
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/33,TREE_graph/50relations/33,33,50,1606add07b13a223128cfc60184a067cc20f963c,50,49,2400,61150,2640,71280,999.44,217.57,1784.45,227.60,68.09,75.99,0.00,201.66,0.00,228.34,67.47,75.25,2800.42,2783.89,83.02
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/34,TREE_graph/50relations/34,34,50,13838251e31d35e683a8d89120996948f9ca4d75,50,49,2400,61150,2640,71280,991.34,200.85,1787.47,224.30,65.51,75.07,0.00,202.87,0.00,222.63,72.62,73.56,2772.86,2778.81,82.91
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/35,TREE_graph/50relations/35,35,50,0c1de9d131c09b1e109055232925a2b3374781b2,50,49,2400,61150,2640,71280,1122.99,203.61,1136.19,227.61,67.30,75.33,0.00,195.32,0.00,223.58,66.37,75.37,2272.39,2259.18,80.21
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/36,TREE_graph/50relations/36,36,50,1e876f04faa09ebe2761eb1e64a26444e5c3882a,50,49,2400,61150,2640,71280,870.48,202.56,884.76,226.21,69.40,74.94,0.00,202.75,0.00,228.20,68.42,75.39,1753.58,1755.24,75.31
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/37,TREE_graph/50relations/37,37,50,fafdae521a522e9fe9c853fe66508beef1b1294c,50,49,2400,61150,2640,71280,978.63,203.50,2086.29,235.93,70.40,80.11,0.00,210.70,0.00,240.87,73.29,78.95,3051.04,3064.92,83.48
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/38,TREE_graph/50relations/38,38,50,d13f3caaa9d6722ba8a95bae061412a9a553e3a9,50,49,2400,61150,2640,71280,929.91,202.75,1103.11,227.38,68.65,77.45,0.00,209.76,0.00,226.98,67.50,74.97,2030.04,2033.02,77.80
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/39,TREE_graph/50relations/39,39,50,8e8146c3403c4adbb84f2fedbdbc9901dcf61c81,50,49,2400,61150,2640,71280,1066.08,202.41,1705.89,228.23,67.38,76.10,0.00,201.74,0.00,228.07,68.35,74.96,2772.97,2771.97,82.87
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/40,TREE_graph/50relations/40,40,50,9261c097a273d55747e94139b7eacf12d4f9c09b,50,49,2400,61150,2640,71280,742.94,200.90,1238.65,224.62,66.38,76.05,0.00,195.17,0.00,225.30,67.79,74.87,1986.41,1981.59,77.91
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/41,TREE_graph/50relations/41,41,50,53bfc9632293f815da4e7f55bdcf06b3e8fd5ed2,50,49,2400,61150,2640,71280,828.52,203.31,1777.35,227.70,66.19,75.34,0.00,200.59,0.00,226.04,66.89,74.93,2609.95,2605.87,82.12
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/42,TREE_graph/50relations/42,42,50,72bd1a9ed5a565daffd9e65c5727afe1240b00ac,50,49,2400,61150,2640,71280,760.83,204.54,1454.67,227.04,66.81,74.61,0.00,207.37,0.00,244.31,71.91,79.96,2184.93,2215.50,78.36
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/43,TREE_graph/50relations/43,43,50,3100deee07764b5d3a985eda9355734de72886d9,50,49,2400,61150,2640,71280,1060.04,202.15,1507.96,243.77,72.92,79.80,0.00,221.05,0.00,243.32,78.17,85.55,2538.56,2568.00,80.17
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/44,TREE_graph/50relations/44,44,50,9b817e459928519639049c854490e7f9987f2c99,50,49,2400,61150,2640,71280,1262.52,210.57,988.99,225.80,68.39,75.14,0.00,199.45,0.00,223.77,66.56,75.68,2265.95,2251.51,80.03
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/45,TREE_graph/50relations/45,45,50,a6c63d28d89c3e001944c03e12e293d1ce045f2e,50,49,2400,61150,2640,71280,790.18,200.93,1494.68,227.23,66.90,73.81,0.00,200.92,0.00,226.91,67.85,75.43,2282.61,2284.86,79.99
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/46,TREE_graph/50relations/46,46,50,f66b799354855161f80bf6b9e4488ee0409f8237,50,49,2400,61150,2640,71280,1154.10,204.30,1614.55,229.32,68.80,75.70,0.00,201.97,0.00,227.21,67.05,74.96,2775.58,2768.65,82.93
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/47,TREE_graph/50relations/47,47,50,8777ba6096de79cdf43093405fa6624bae3337c1,50,49,2400,61150,2640,71280,974.74,202.25,1314.19,217.20,67.30,77.83,0.00,198.92,0.00,225.47,67.74,75.43,2285.95,2288.93,80.11
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/48,TREE_graph/50relations/48,48,50,588b7ad2145dcea7c3d6fb20e37f8ae632407a33,50,49,2400,61150,2640,71280,905.17,202.06,1529.36,240.23,71.55,79.17,0.00,214.23,0.00,242.44,74.33,79.67,2416.88,2434.53,79.83
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/50relations/49,TREE_graph/50relations/49,49,50,9527568fa6ad5cd161ddc8a9db2d8f18e6ff60a6,50,49,2400,61150,2640,71280,1112.90,216.59,1819.87,245.09,73.37,79.89,0.00,214.90,0.00,241.59,73.17,81.31,2936.73,2932.77,82.78
,,AVERAGE,,,,,,,,,939.0902,204.2548,1419.1114,229.2762,68.7964,76.3444,0.0000,203.4366,0.0000,227.9638,69.0564,76.1708,2360.2454,2358.2016,80.1508
